video_name,video_id,frame_number,timestamp_sec,track_id,frame_width,frame_height,video_fps,center_x,center_y,normalized_x,normalized_y,bbox_width,bbox_height,bbox_area_ratio,detection_confidence,motion_valid,movement_distance_px,movement_distance_norm,speed_px_s,speed_norm_s,acceleration_px_s2,acceleration_norm_s2,direction_angle_deg,direction_change_deg,direction_sin,direction_cos,consecutive_frames
new_test.mp4,VIDEO_003,201,4.0,529,1080,1920,50.0,150.84,925.53,0.139671,0.482046,91.93,157.1,0.0069653,0.653664,1,1.7431,0.00079129,87.157,0.03956452,-2526.6982,-1.1469835,164.9694,54.8488,0.2593349,-0.96578746,4
new_test.mp4,VIDEO_003,201,4.0,521,1080,1920,50.0,898.27,624.83,0.831732,0.325434,63.18,143.17,0.00436175,0.186047,1,2.592,0.00117664,129.6019,0.0588322,-1293.3976,-0.58713213,189.2727,3.5393,-0.1611333,-0.98693265,3
new_test.mp4,VIDEO_003,201,4.0,482,1080,1920,50.0,219.29,1717.23,0.203043,0.894391,80.48,146.97,0.00570377,0.421381,1,3.4418,0.00156239,172.0905,0.07811971,-1081.0968,-0.49075913,216.8529,21.9872,-0.59976305,-0.80017765,3
new_test.mp4,VIDEO_003,201,4.0,744,1080,1920,50.0,794.78,1648.5,0.735906,0.858592,73.42,159.82,0.0056584,0.46848,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
new_test.mp4,VIDEO_003,201,4.0,745,1080,1920,50.0,273.96,767.18,0.25367,0.399571,54.71,145.52,0.00383944,0.366098,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
new_test.mp4,VIDEO_003,202,4.02,111,1080,1920,50.0,451.99,1638.17,0.418508,0.853216,91.8,171.59,0.00759598,0.41567,1,2.6609,0.00120791,133.0453,0.06039535,36.0838,0.01638008,212.7274,7.8886,-0.54064224,-0.84125262,177
new_test.mp4,VIDEO_003,202,4.02,130,1080,1920,50.0,712.41,824.9,0.659636,0.429636,69.18,152.34,0.00508205,0.271174,1,1.6687,0.00075748,83.4333,0.03787417,-592.8151,-0.26910579,254.9891,111.4339,-0.96587643,-0.25900331,137
new_test.mp4,VIDEO_003,202,4.02,5,1080,1920,50.0,51.52,1500.25,0.047704,0.781379,80.88,178.64,0.00696818,0.399468,1,4.1409,0.00187973,207.0435,0.09398646,-1434.1736,-0.65103676,223.2818,2.5519,-0.68558754,-0.7279902,137
new_test.mp4,VIDEO_003,202,4.02,384,1080,1920,50.0,647.92,1526.89,0.59993,0.795257,103.46,163.81,0.00817348,0.509515,1,2.4733,0.00112276,123.6672,0.05613816,592.5466,0.26898391,6.1438,3.3556,0.10702497,0.99425633,107
new_test.mp4,VIDEO_003,202,4.02,7,1080,1920,50.0,281.37,260.37,0.260529,0.135608,67.98,154.14,0.00505349,0.25697,1,1.6945,0.00076919,84.7228,0.03845955,-1276.5246,-0.57947271,358.7993,0.922,-0.02095492,0.99978042,108
new_test.mp4,VIDEO_003,202,4.02,488,1080,1920,50.0,915.56,1232.67,0.847738,0.642017,68.49,152.28,0.00502985,0.245385,1,0.9747,0.00044246,48.7352,0.02212315,-1139.6552,-0.51734145,285.8421,25.6621,-0.96201743,0.27298802,75
new_test.mp4,VIDEO_003,202,4.02,505,1080,1920,50.0,1042.16,485.84,0.964962,0.253041,75.68,147.14,0.00537016,0.174875,1,0.5986,0.00027172,29.9291,0.0135862,-91.5821,-0.04157327,342.3304,11.6772,-0.30352771,0.95282261,68
new_test.mp4,VIDEO_003,202,4.02,4,1080,1920,50.0,423.68,468.44,0.392297,0.243979,65.96,138.21,0.0043967,0.284507,1,5.0843,0.00230799,254.2142,0.11539939,3470.2785,1.57531762,189.8095,23.5802,-0.17037332,-0.98537959,55
new_test.mp4,VIDEO_003,202,4.02,582,1080,1920,50.0,879.69,1564.0,0.814532,0.814585,78.51,192.84,0.00730163,0.243732,1,4.5385,0.00206023,226.9245,0.10301136,10140.9491,4.60343916,103.0779,79.4011,0.97406344,-0.22627509,41
new_test.mp4,VIDEO_003,202,4.02,584,1080,1920,50.0,427.6,1439.64,0.395929,0.749814,93.34,172.05,0.00774416,0.184868,1,2.9769,0.00135134,148.8443,0.06756723,176.7065,0.08021513,347.9142,0.2185,-0.20937681,0.97783503,40
new_test.mp4,VIDEO_003,202,4.02,134,1080,1920,50.0,972.66,932.53,0.90061,0.485693,78.63,135.87,0.0051519,0.222443,1,1.7761,0.00080625,88.8042,0.04031229,3621.3674,1.64390378,162.3789,129.3373,0.30272135,-0.95307911,34
new_test.mp4,VIDEO_003,202,4.02,75,1080,1920,50.0,857.57,791.09,0.794045,0.412027,66.76,141.73,0.00456326,0.20098,1,1.7512,0.00079495,87.5601,0.03974753,-4261.7446,-1.93460019,3.0708,6.1992,0.0535695,0.99856412,34
new_test.mp4,VIDEO_003,202,4.02,595,1080,1920,50.0,481.06,1339.37,0.445423,0.697589,80.19,171.22,0.006621,0.393967,1,1.2313,0.00055893,61.5641,0.02794674,-450.7059,-0.20459596,220.6252,12.8424,-0.65110769,-0.75898536,29
new_test.mp4,VIDEO_003,202,4.02,639,1080,1920,50.0,717.53,1107.61,0.664383,0.576882,61.57,141.2,0.00419233,0.166501,1,0.4283,0.00019443,21.4155,0.00972149,-241.4537,-0.10960685,145.5468,42.0405,0.56573327,-0.8245883,23
new_test.mp4,VIDEO_003,202,4.02,615,1080,1920,50.0,660.34,1691.88,0.611423,0.881186,81.96,143.86,0.00568582,0.171929,1,3.179,0.00144311,158.9523,0.07215571,-4002.4492,-1.81689418,194.0197,9.4409,-0.24225553,-0.97021248,23
new_test.mp4,VIDEO_003,202,4.02,671,1080,1920,50.0,668.17,950.89,0.618673,0.495254,64.34,149.46,0.00463758,0.168177,1,1.5368,0.00069763,76.8409,0.0348816,-4056.927,-1.84162415,334.9993,31.792,-0.42262998,0.90630232,17
new_test.mp4,VIDEO_003,202,4.02,700,1080,1920,50.0,706.7,428.15,0.654353,0.222996,57.29,150.11,0.0041475,0.358305,1,0.867,0.00039359,43.3517,0.0196793,-2427.1396,-1.10178933,261.4947,126.1826,-0.98900222,-0.14790068,13
new_test.mp4,VIDEO_003,202,4.02,705,1080,1920,50.0,772.56,1211.57,0.715335,0.631028,79.21,161.07,0.00615252,0.219227,1,2.3155,0.0010511,115.7737,0.05255497,2801.5913,1.27177001,4.4765,6.782,0.07805101,0.99694937,12
new_test.mp4,VIDEO_003,202,4.02,588,1080,1920,50.0,516.14,1143.33,0.477908,0.595485,105.04,162.74,0.00824346,0.311433,1,5.2393,0.00237835,261.9644,0.11891757,8193.5039,3.71940496,18.2049,131.1503,0.3124167,0.94994516,13
new_test.mp4,VIDEO_003,202,4.02,720,1080,1920,50.0,202.64,1566.02,0.187625,0.815636,90.91,186.8,0.00819002,0.387992,1,3.9469,0.00179168,197.3454,0.08958408,-90.4833,-0.04107451,221.6705,15.844,-0.66484554,-0.74698086,9
new_test.mp4,VIDEO_003,202,4.02,612,1080,1920,50.0,596.59,1328.12,0.552399,0.691731,101.54,165.27,0.00809313,0.271527,1,1.6366,0.00074294,81.8313,0.03714698,2397.0648,1.08813702,23.6043,160.051,0.40041774,0.91633271,10
new_test.mp4,VIDEO_003,202,4.02,730,1080,1920,50.0,552.68,1011.19,0.511738,0.52666,76.99,166.2,0.00617075,0.244306,1,2.5618,0.00116293,128.091,0.05814634,-1230.4012,-0.55853522,171.6932,24.2927,0.14447432,-0.98950855,6
new_test.mp4,VIDEO_003,202,4.02,736,1080,1920,50.0,268.43,1205.75,0.248545,0.627996,103.92,150.41,0.00753739,0.356473,1,1.1189,0.0005079,55.943,0.02539509,1741.7079,0.79064061,219.9747,1.3452,-0.64244929,-0.7663282,4
new_test.mp4,VIDEO_003,202,4.02,529,1080,1920,50.0,147.34,925.5,0.136428,0.482032,89.72,159.21,0.00688869,0.387733,1,3.5023,0.00158983,175.1127,0.07949163,4397.785,1.9963551,180.4289,15.4595,-0.00748507,-0.99997199,5
new_test.mp4,VIDEO_003,202,4.02,521,1080,1920,50.0,894.81,624.75,0.82853,0.325391,63.44,143.3,0.00438395,0.186622,1,3.4589,0.00157017,172.9468,0.07850842,2167.2442,0.98381097,181.3908,7.8819,-0.02427159,-0.9997054,4
new_test.mp4,VIDEO_003,202,4.02,482,1080,1920,50.0,216.75,1714.99,0.200693,0.893226,79.98,145.92,0.00562854,0.354123,1,3.3826,0.00153552,169.1302,0.07677592,-148.0123,-0.06718955,221.3955,4.5425,-0.66125245,-0.75016345,4
new_test.mp4,VIDEO_003,202,4.02,744,1080,1920,50.0,798.59,1652.58,0.739438,0.860718,75.31,164.49,0.00597422,0.620411,1,5.5853,0.00253541,279.2642,0.12677074,0.0,0.0,46.9333,0.0,0.73055977,0.68284876,2
new_test.mp4,VIDEO_003,202,4.02,745,1080,1920,50.0,275.92,766.35,0.255485,0.399142,55.17,146.69,0.00390312,0.340792,1,2.1255,0.00096484,106.2728,0.04824208,0.0,0.0,337.2484,0.0,-0.38673623,0.92219038,2
new_test.mp4,VIDEO_003,202,4.02,508,1080,1920,50.0,362.16,789.93,0.335331,0.411422,65.45,132.97,0.00419684,0.252214,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
new_test.mp4,VIDEO_003,203,4.04,111,1080,1920,50.0,448.3,1636.56,0.415095,0.852377,90.96,169.95,0.0074551,0.445124,1,4.0219,0.00182573,201.0962,0.09128673,3402.5427,1.54456927,203.5933,9.1341,-0.40024158,-0.91640967,178
new_test.mp4,VIDEO_003,203,4.04,130,1080,1920,50.0,713.69,825.92,0.66082,0.430164,70.59,155.44,0.00529148,0.260469,1,1.6324,0.00074102,81.6195,0.03705083,-90.6874,-0.04116714,38.4515,143.4625,0.62185247,0.78313441,138
new_test.mp4,VIDEO_003,203,4.04,5,1080,1920,50.0,48.01,1496.54,0.044452,0.779446,78.9,175.95,0.0066946,0.326032,1,5.1093,0.00231932,255.4625,0.11596608,2420.9526,1.09898078,226.5726,3.2907,-0.72624577,-0.68743514,138
new_test.mp4,VIDEO_003,203,4.04,384,1080,1920,50.0,649.64,1527.42,0.601518,0.795531,103.33,162.5,0.0080978,0.450938,1,1.7941,0.00081444,89.707,0.04072212,-1698.0052,-0.77080196,17.085,10.9411,0.29378941,0.95587017,108
new_test.mp4,VIDEO_003,203,4.04,7,1080,1920,50.0,282.29,259.83,0.261383,0.13533,69.38,154.56,0.00517165,0.241657,1,1.0667,0.00048421,53.3337,0.02421061,-1569.4542,-0.71244681,329.8838,28.9155,-0.50175534,0.86500958,109
new_test.mp4,VIDEO_003,203,4.04,488,1080,1920,50.0,916.49,1232.01,0.848602,0.641673,68.12,152.22,0.00500102,0.240303,1,1.1435,0.0005191,57.1763,0.02595492,422.0522,0.19158873,324.7542,38.912,-0.57708547,0.81668376,76
new_test.mp4,VIDEO_003,203,4.04,505,1080,1920,50.0,1042.79,485.9,0.965542,0.25307,74.43,147.11,0.00528033,0.171184,1,0.6285,0.00028531,31.4254,0.01426544,74.8154,0.03396214,5.0825,22.7521,0.08858957,0.99606821,69
new_test.mp4,VIDEO_003,203,4.04,4,1080,1920,50.0,419.97,468.25,0.388864,0.24388,65.59,139.36,0.00440827,0.261565,1,3.7118,0.00168494,185.588,0.08424687,-3431.3062,-1.55762633,182.9297,6.8798,-0.0511112,-0.99869297,56
new_test.mp4,VIDEO_003,203,4.04,582,1080,1920,50.0,878.27,1565.28,0.813211,0.815252,77.26,190.28,0.00708961,0.199075,1,1.9172,0.00087029,95.8584,0.04351449,-6553.3035,-2.97484325,138.0564,34.9785,0.66839905,-0.74380287,42
new_test.mp4,VIDEO_003,203,4.04,584,1080,1920,50.0,428.84,1439.04,0.397072,0.749502,91.28,171.71,0.00755827,0.20586,1,1.3718,0.00062274,68.592,0.03113706,-4012.614,-1.82150843,334.1019,13.8123,-0.43677231,0.89957209,41
new_test.mp4,VIDEO_003,203,4.04,134,1080,1920,50.0,972.33,933.01,0.900309,0.485944,79.05,135.19,0.00515376,0.23773,1,0.5802,0.00026338,29.0104,0.01316914,-2989.6919,-1.35715745,124.0854,38.2935,0.82820299,-0.56042823,35
new_test.mp4,VIDEO_003,203,4.04,75,1080,1920,50.0,858.67,791.34,0.795066,0.412155,64.86,141.22,0.00441744,0.170338,1,1.1295,0.00051272,56.4739,0.02563607,-1554.3114,-0.70557279,12.553,9.4822,0.2173424,0.97609543,35
new_test.mp4,VIDEO_003,203,4.04,595,1080,1920,50.0,480.26,1338.69,0.444687,0.697237,81.16,172.39,0.00674715,0.419595,1,1.0431,0.00047349,52.1529,0.02367458,-470.5586,-0.21360798,220.3471,0.2781,-0.64741654,-0.76213636,30
new_test.mp4,VIDEO_003,203,4.04,639,1080,1920,50.0,717.57,1106.99,0.66442,0.576557,61.68,141.59,0.00421176,0.200502,1,0.6239,0.00028322,31.1957,0.01416114,489.0073,0.22198271,273.6907,128.1439,-0.99792612,0.06436971,24
new_test.mp4,VIDEO_003,203,4.04,615,1080,1920,50.0,656.9,1690.95,0.608239,0.880701,82.27,142.38,0.00564885,0.169017,1,3.5631,0.00161745,178.1542,0.08087229,960.0917,0.43582938,195.1543,1.1346,-0.26141897,-0.96522543,24
new_test.mp4,VIDEO_003,203,4.04,700,1080,1920,50.0,706.45,428.76,0.654123,0.223313,57.45,150.3,0.0041642,0.367085,1,0.6565,0.00029803,32.8262,0.01490132,-526.2727,-0.23889918,112.2792,149.2155,0.92534765,-0.37911968,14
new_test.mp4,VIDEO_003,203,4.04,705,1080,1920,50.0,774.83,1211.29,0.717439,0.630881,79.49,161.98,0.00620928,0.252614,1,2.2895,0.0010393,114.4744,0.05196516,-64.9644,-0.02949032,352.9391,11.5374,-0.12292401,0.99241609,13
new_test.mp4,VIDEO_003,203,4.04,588,1080,1920,50.0,512.33,1143.78,0.474384,0.595717,105.75,162.6,0.00829239,0.318109,1,3.8316,0.00173933,191.5795,0.08696667,-3519.2434,-1.59754504,173.3232,155.1182,0.11626913,-0.99321775,14
new_test.mp4,VIDEO_003,203,4.04,720,1080,1920,50.0,198.96,1563.99,0.184222,0.814578,91.42,186.54,0.0082242,0.445891,1,4.1991,0.00190616,209.955,0.09530813,630.4768,0.28620215,208.9125,12.758,-0.48347307,-0.87535923,10
new_test.mp4,VIDEO_003,203,4.04,612,1080,1920,50.0,594.51,1328.25,0.55047,0.691798,102.82,167.3,0.00829582,0.231246,1,2.0877,0.00094768,104.383,0.0473842,1127.5823,0.511861,176.4884,152.8842,0.06124975,-0.99812247,11
new_test.mp4,VIDEO_003,203,4.04,730,1080,1920,50.0,546.89,1010.85,0.506384,0.526484,76.75,166.49,0.00616221,0.267742,1,5.7921,0.0026293,289.6047,0.13146476,8075.684,3.66592115,183.3422,11.6491,-0.05829965,-0.99829913,7
new_test.mp4,VIDEO_003,203,4.04,736,1080,1920,50.0,267.06,1204.5,0.24728,0.627344,103.2,149.33,0.00743239,0.341544,1,1.853,0.00084116,92.6495,0.04205783,1835.3238,0.83313715,222.5141,2.5394,-0.67577124,-0.73711141,5
new_test.mp4,VIDEO_003,203,4.04,521,1080,1920,50.0,891.48,624.7,0.825447,0.325364,63.76,143.18,0.00440226,0.166444,1,3.3297,0.00151151,166.4855,0.07557537,-323.0622,-0.14665264,180.8828,0.508,-0.01540676,-0.99988131,5
new_test.mp4,VIDEO_003,203,4.04,482,1080,1920,50.0,213.94,1710.67,0.198096,0.890974,78.17,141.04,0.00531706,0.316823,1,5.1525,0.00233898,257.6275,0.11694886,4424.8628,2.00864699,237.0199,15.6244,-0.83885961,-0.54434782,5
new_test.mp4,VIDEO_003,203,4.04,744,1080,1920,50.0,801.37,1656.51,0.742011,0.862764,77.15,169.14,0.0062928,0.569412,1,4.8129,0.0021848,240.646,0.10924017,-1930.9102,-0.87652817,54.7359,7.8026,0.81649999,0.57734545,3
new_test.mp4,VIDEO_003,203,4.04,745,1080,1920,50.0,278.39,766.99,0.257765,0.399475,54.83,145.57,0.00384948,0.342181,1,2.5436,0.00115466,127.1808,0.05773315,1045.3981,0.47455384,14.5256,37.2772,0.25081226,0.96803575,3
new_test.mp4,VIDEO_003,203,4.04,508,1080,1920,50.0,363.66,790.06,0.336725,0.411489,67.05,133.12,0.00430463,0.209962,1,1.5111,0.00068595,75.5546,0.03429767,0.0,0.0,4.9471,0.0,0.0862357,0.99627476,2
new_test.mp4,VIDEO_003,204,4.06,111,1080,1920,50.0,443.4,1634.89,0.410559,0.851506,90.87,167.38,0.00733515,0.451764,1,5.1764,0.00234979,258.8184,0.11748949,2886.1117,1.31013769,198.8512,4.7421,-0.32311192,-0.94636076,179
new_test.mp4,VIDEO_003,204,4.06,130,1080,1920,50.0,714.79,825.74,0.661842,0.430072,69.79,153.8,0.00517655,0.354678,1,1.1179,0.00050748,55.896,0.02537376,-1286.1749,-0.58385342,350.8313,47.6202,-0.15934144,0.98722353,139
new_test.mp4,VIDEO_003,204,4.06,5,1080,1920,50.0,43.44,1493.09,0.040219,0.777649,77.13,173.54,0.0064551,0.267027,1,5.7288,0.00260055,286.4387,0.13002761,1548.8121,0.70307641,217.047,9.5256,-0.60247017,-0.7981414,139
new_test.mp4,VIDEO_003,204,4.06,384,1080,1920,50.0,646.2,1527.66,0.598333,0.795658,104.72,161.61,0.00816133,0.493129,1,3.449,0.00156564,172.4478,0.07828193,4137.0385,1.87799039,175.9703,158.8853,0.07027361,-0.99752775,109
new_test.mp4,VIDEO_003,204,4.06,7,1080,1920,50.0,283.38,259.64,0.262389,0.135229,70.87,154.8,0.00529072,0.220541,1,1.1032,0.00050078,55.1583,0.02503886,91.2281,0.04141258,349.9036,20.0198,-0.17530447,0.98451427,110
new_test.mp4,VIDEO_003,204,4.06,488,1080,1920,50.0,917.63,1231.86,0.849659,0.641591,68.43,153.5,0.00506601,0.198325,1,1.1521,0.00052298,57.6039,0.02614903,21.3796,0.00970516,352.1777,27.4235,-0.13610135,0.99069492,77
new_test.mp4,VIDEO_003,204,4.06,505,1080,1920,50.0,1043.46,486.49,0.966168,0.253381,73.08,147.41,0.00519513,0.157881,1,0.901,0.00040902,45.0517,0.02045101,681.3119,0.30927852,41.4032,36.3207,0.66135331,0.75007453,70
new_test.mp4,VIDEO_003,204,4.06,4,1080,1920,50.0,415.37,468.72,0.384598,0.244127,66.21,142.04,0.00453558,0.234773,1,4.6316,0.00210248,231.5784,0.10512398,2299.5169,1.04385555,174.1433,8.7865,0.10204115,-0.99478018,57
new_test.mp4,VIDEO_003,204,4.06,582,1080,1920,50.0,876.56,1565.92,0.811626,0.815584,75.93,188.18,0.00689062,0.223998,1,1.8269,0.00082931,91.3447,0.04146553,-225.6835,-0.10244805,159.5804,21.524,0.34889272,-0.93716267,43
new_test.mp4,VIDEO_003,204,4.06,584,1080,1920,50.0,429.61,1439.02,0.397788,0.749491,88.9,170.88,0.00732616,0.234204,1,0.7738,0.00035126,38.6892,0.01756278,-1495.1437,-0.67871391,358.4451,24.3432,-0.02713433,0.9996318,42
new_test.mp4,VIDEO_003,204,4.06,134,1080,1920,50.0,974.24,933.34,0.902074,0.486116,80.23,135.23,0.00523237,0.241696,1,1.9348,0.00087828,96.7386,0.04391408,3386.4126,1.53724705,9.8715,114.2139,0.17143903,0.98519473,36
new_test.mp4,VIDEO_003,204,4.06,75,1080,1920,50.0,860.9,790.65,0.79713,0.411796,62.65,139.32,0.00420915,0.186481,1,2.3331,0.0010591,116.6554,0.05295522,3009.0773,1.36595738,342.812,29.741,-0.29550837,0.95534015,36
new_test.mp4,VIDEO_003,204,4.06,595,1080,1920,50.0,478.75,1337.59,0.443283,0.696664,82.13,173.36,0.00686613,0.444723,1,1.8734,0.0008504,93.668,0.04252017,2075.7546,0.94227966,215.977,4.3701,-0.58746051,-0.80925283,31
new_test.mp4,VIDEO_003,204,4.06,639,1080,1920,50.0,716.6,1107.33,0.66352,0.576736,62.18,142.26,0.00426619,0.220007,1,1.031,0.00046803,51.5511,0.02340139,1017.7702,0.46201228,160.5423,113.1484,0.33311118,-0.94288756,25
new_test.mp4,VIDEO_003,204,4.06,615,1080,1920,50.0,656.77,1690.29,0.608119,0.880358,82.18,140.6,0.00557194,0.186499,1,0.6712,0.0003047,33.5613,0.01523501,-7229.642,-3.28186414,258.8827,63.7284,-0.98123438,-0.19281879,25
new_test.mp4,VIDEO_003,204,4.06,700,1080,1920,50.0,705.02,429.07,0.652792,0.223476,57.79,149.91,0.00417769,0.394455,1,1.471,0.00066776,73.551,0.03338816,2036.2393,0.92434186,167.7171,55.438,0.21273841,-0.97710919,15
new_test.mp4,VIDEO_003,204,4.06,705,1080,1920,50.0,777.83,1213.3,0.720212,0.631925,77.79,158.6,0.00594963,0.222683,1,3.6034,0.00163574,180.1695,0.08178715,3284.7533,1.49109927,33.7889,40.8497,0.55613391,0.8310927,14
new_test.mp4,VIDEO_003,204,4.06,588,1080,1920,50.0,521.48,1144.93,0.482853,0.596316,103.64,162.36,0.00811525,0.192989,1,9.2187,0.00418481,460.9371,0.20924035,13467.8786,6.11368413,7.1624,166.1608,0.12468232,0.99219671,15
new_test.mp4,VIDEO_003,204,4.06,720,1080,1920,50.0,195.28,1561.61,0.180816,0.813338,91.4,184.42,0.00812929,0.43576,1,4.3812,0.00198881,219.0581,0.09944047,455.1582,0.20661706,212.9147,4.0022,-0.54338918,-0.83948091,11
new_test.mp4,VIDEO_003,204,4.06,612,1080,1920,50.0,592.78,1327.4,0.548867,0.691352,101.4,165.49,0.00809265,0.211519,1,1.9305,0.00087635,96.5257,0.04381742,-392.8638,-0.1783388,206.2896,29.8012,-0.44290865,-0.89656674,12
new_test.mp4,VIDEO_003,204,4.06,730,1080,1920,50.0,542.52,1007.61,0.502333,0.524798,74.21,161.81,0.0057907,0.191845,1,5.442,0.00247038,272.1005,0.12351883,-875.2081,-0.39729688,216.4964,33.1542,-0.59477202,-0.80389442,8
new_test.mp4,VIDEO_003,204,4.06,736,1080,1920,50.0,265.77,1203.09,0.246086,0.626608,102.68,148.72,0.00736415,0.272704,1,1.9124,0.00086811,95.6184,0.04340555,148.4454,0.06738614,227.596,5.082,-0.73840879,-0.67435336,6
new_test.mp4,VIDEO_003,204,4.06,482,1080,1920,50.0,212.16,1710.14,0.196444,0.890698,79.48,142.38,0.00545727,0.289123,1,1.8617,0.00084512,93.0864,0.04225618,-8227.0513,-3.73463366,196.5839,40.436,-0.2854186,-0.95840295,6
new_test.mp4,VIDEO_003,204,4.06,744,1080,1920,50.0,803.34,1658.93,0.743836,0.864025,79.13,174.22,0.00664856,0.446918,1,3.1221,0.00141726,156.1041,0.07086277,-4227.0931,-1.91887028,50.853,3.8829,0.77552884,0.63131214,4
new_test.mp4,VIDEO_003,204,4.06,745,1080,1920,50.0,280.59,768.25,0.259808,0.400129,54.73,144.95,0.00382552,0.255557,1,2.5381,0.00115214,126.9031,0.0576071,-13.8839,-0.00630254,29.6446,15.119,0.49461798,0.8691105,4
new_test.mp4,VIDEO_003,204,4.06,508,1080,1920,50.0,365.41,790.46,0.338347,0.411698,67.94,132.6,0.00434483,0.193216,1,1.7969,0.00081568,89.8438,0.04078419,714.4595,0.32432573,12.8671,7.92,0.22269014,0.97488928,3
new_test.mp4,VIDEO_003,204,4.06,264,1080,1920,50.0,385.83,649.53,0.357252,0.338297,57.43,137.84,0.00381744,0.344745,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
new_test.mp4,VIDEO_003,205,4.08,111,1080,1920,50.0,438.03,1633.9,0.405582,0.850987,92.25,165.67,0.00737032,0.447005,1,5.4672,0.00248181,273.3596,0.12409041,727.0607,0.330046,190.5028,8.3484,-0.18228404,-0.98324591,180
new_test.mp4,VIDEO_003,205,4.08,130,1080,1920,50.0,715.27,826.51,0.662291,0.430476,70.09,155.46,0.00525517,0.266608,1,0.9148,0.00041528,45.7412,0.02076402,-507.742,-0.23048723,57.9896,67.1582,0.84795145,0.5300739,140
new_test.mp4,VIDEO_003,205,4.08,5,1080,1920,50.0,40.0,1490.24,0.037035,0.776167,75.65,170.83,0.00623229,0.233799,1,4.4623,0.00202562,223.113,0.10128116,-3166.2876,-1.43732231,219.6001,2.5531,-0.63742597,-0.7705116,140
new_test.mp4,VIDEO_003,205,4.08,384,1080,1920,50.0,646.34,1528.15,0.598465,0.795911,105.53,160.3,0.00815851,0.585531,1,0.5078,0.00023049,25.3878,0.01152469,-7352.9998,-3.33786184,73.6095,102.3608,0.95936072,0.28218259,110
new_test.mp4,VIDEO_003,205,4.08,7,1080,1920,50.0,285.17,259.37,0.26405,0.135088,72.66,155.49,0.00544813,0.217819,1,1.8145,0.00082367,90.7232,0.04118341,1778.2472,0.80722747,351.4266,1.523,-0.14907568,0.98882579,111
new_test.mp4,VIDEO_003,205,4.08,488,1080,1920,50.0,918.54,1231.66,0.850503,0.64149,68.7,154.47,0.00511784,0.233104,1,0.9319,0.00042305,46.5965,0.02115228,-550.3685,-0.24983737,347.9714,4.2063,-0.20839959,0.97804377,78
new_test.mp4,VIDEO_003,205,4.08,4,1080,1920,50.0,411.53,468.0,0.381045,0.243748,66.34,141.65,0.00453177,0.27404,1,3.9059,0.00177309,195.2972,0.0886543,-1814.0582,-0.82348375,190.7219,16.5786,-0.18604192,-0.98254181,58
new_test.mp4,VIDEO_003,205,4.08,582,1080,1920,50.0,874.05,1567.86,0.809309,0.816592,72.73,181.96,0.00638185,0.163375,1,3.1632,0.0014359,158.1577,0.07179498,3340.6475,1.51647221,142.295,17.2854,0.61159549,-0.79117062,44
new_test.mp4,VIDEO_003,205,4.08,584,1080,1920,50.0,430.78,1439.12,0.398872,0.749542,86.43,169.97,0.00708464,0.314575,1,1.1752,0.00053348,58.7606,0.02667412,1003.5718,0.45556698,4.7696,6.3244,0.08314863,0.99653716,43
new_test.mp4,VIDEO_003,205,4.08,134,1080,1920,50.0,977.09,933.65,0.904718,0.486276,81.91,135.34,0.0053464,0.232372,1,2.8716,0.00130354,143.5791,0.06517709,2342.0221,1.06315059,6.1184,3.7531,0.10658266,0.99430385,37
new_test.mp4,VIDEO_003,205,4.08,75,1080,1920,50.0,862.48,790.38,0.798593,0.411657,61.29,138.73,0.00410018,0.379916,1,1.6027,0.00072754,80.1352,0.03637701,-1826.0125,-0.8289103,350.4069,7.595,-0.16664955,0.98601619,37
new_test.mp4,VIDEO_003,205,4.08,595,1080,1920,50.0,475.8,1336.1,0.440559,0.695887,83.45,175.2,0.00705063,0.392137,1,3.2984,0.00149729,164.9191,0.07486429,3562.5541,1.61720572,206.8633,9.1137,-0.45186329,-0.8920872,32
new_test.mp4,VIDEO_003,205,4.08,639,1080,1920,50.0,717.13,1110.94,0.664013,0.578616,64.42,147.97,0.00459739,0.16224,1,3.6489,0.00165642,182.4474,0.08282118,6544.815,2.97098992,81.6131,78.9292,0.9893056,0.14585755,26
new_test.mp4,VIDEO_003,205,4.08,700,1080,1920,50.0,705.38,429.11,0.653126,0.223493,58.0,149.82,0.00419034,0.396013,1,0.3627,0.00016464,18.1341,0.00823188,-2770.8472,-1.2578139,5.3278,162.3893,0.09285326,0.9956798,16
new_test.mp4,VIDEO_003,205,4.08,705,1080,1920,50.0,781.84,1213.56,0.723925,0.632061,77.0,158.0,0.00586724,0.27643,1,4.0195,0.00182462,200.9734,0.091231,1040.1962,0.47219247,3.7429,30.0459,0.06527981,0.997867,15
new_test.mp4,VIDEO_003,205,4.08,720,1080,1920,50.0,192.25,1558.78,0.178005,0.811867,89.34,178.99,0.00771173,0.27284,1,4.1476,0.0018828,207.3814,0.09413987,-583.8364,-0.26502998,222.9458,10.0312,-0.68130646,-0.73199829,12
